98412.953
95347.508
92985.57
91044.32
89538.633
88368.102
87993.992
87806.312
87725.188
87567.188
87563.344
88218.602
88677.5
88882.203
89244.367
89728.453
90484.828
90950.109
91395.031
91954.391
92791.938
93521.328
94045.391
94791.422
95720.25
96707.57
97615.5
98428.117
99391.094
