88171.773
87862.555
87619.148
87819.578
88349.203
88586.352
88621.82
88972.844
89794.977
90560.875
90870.195
91133.148
92018.289
93235.477
94106.867
94528.344
95347.828
96879.164
98195.062
98738.031
99308.844
100629.922
102275.922
103328.805
103844.695
104756.156
106510.352
108227.156
108895.508
109532.773
111064.336
113023.211
114239.258
114859.406
116034.047
118101.789
119938.562
120781.164
121629.891
123387.133
125633.508
127193.945
128187.445
129775.984
