94658.789
92900.008
91417.961
90432.289
90018.898
90041.852
89907.438
89876.797
89905.203
90418.094
90943.953
91070.406
91366.867
91950.602
92770.312
93260.953
93675.273
94238.367
95211.242
96131.039
96556.633
97275.617
98287.43
99360.57
100164.773
101051.688
102030.367
