99910.789
97564.047
95645.57
93842.828
92599.859
92051.594
92106.508
91844.484
91414.258
91361.82
91867.305
92444.375
92573.664
92693.656
93402.625
94318.102
94777.945
95006.195
95577.312
96589.852
97553.227
98012.633
98552.414
99607.711
100959.227
101829.547
102357.609
103357.344
104897.039
106156.727
106918.094
107771.859
109227.211
