100496.016
98415.586
96457.844
94505.242
93240.328
92763.125
92417.703
91813.164
91363
91571.102
92153.938
92312.719
92174.391
92407.328
93303.734
94095.305
94317.516
94587.828
95351.367
96508.477
97162.523
97398.25
98129.742
99422.727
100607.789
101219.578
101869.039
103189.906
104727.445
105684.484
106312.5
107381.68
108995.109
110251.117
110962.852
111625.898
